z,Repr,Seeds,Surv,z1,age,alive,yr
0.498491593599114,0,,1.0,0.7106211470448699,0,True,1
0.3001458150155153,0,,1.0,1.3878999206285307,0,True,1
-0.45124523210236955,0,,0.0,,0,False,1
0.7900451951387066,0,,0.0,,0,False,1
0.058106226778899324,0,,0.0,,0,False,1
-1.0942266188299843,0,,0.0,,0,False,1
0.3767333988076384,0,,1.0,1.3534778599547617,0,True,1
-0.1866513614322972,0,,0.0,,0,False,1
-1.0855973973171695,0,,0.0,,0,False,1
0.3084088950532373,0,,0.0,,0,False,1
-0.34185092263939937,0,,0.0,,0,False,1
-0.3777735710344524,0,,0.0,,0,False,1
0.36465259213359463,0,,0.0,,0,False,1
-1.738422223967025,0,,0.0,,0,False,1
-1.0466698501725613,0,,0.0,,0,False,1
-0.40209502621988075,0,,0.0,,0,False,1
0.10710964332291276,0,,1.0,2.346143994380901,0,True,1
-0.5839430822904782,0,,0.0,,0,False,1
-0.8345908655964506,0,,0.0,,0,False,1
-0.8766961965801239,0,,0.0,,0,False,1
-0.16987711514593704,0,,0.0,,0,False,1
0.428993680153312,0,,1.0,1.1969063532599213,0,True,1
-1.1772067806658004,0,,0.0,,0,False,1
-1.6536779139688371,0,,0.0,,0,False,1
-0.30599308429747324,0,,0.0,,0,False,1
-0.3699698070479945,0,,0.0,,0,False,1
-0.7682749133461435,0,,1.0,1.142743600159908,0,True,1
0.3811655593219285,0,,0.0,,0,False,1
0.5269608060447191,0,,1.0,0.939025305511194,0,True,1
-0.5076476772881255,0,,1.0,0.6003092157773442,0,True,1
-0.3415749538704916,0,,0.0,,0,False,1
0.3496363105647388,0,,1.0,1.15705487284246,0,True,1
-0.40564181822112,0,,0.0,,0,False,1
-1.1417893091898619,0,,0.0,,0,False,1
-0.1322924829761893,0,,0.0,,0,False,1
-0.7646861686651568,0,,1.0,0.48958101188722913,0,True,1
0.16464237283575922,0,,0.0,,0,False,1
-0.463057247311055,0,,0.0,,0,False,1
-0.22419188956940309,0,,1.0,0.963282142669421,0,True,1
0.3113782479480546,0,,0.0,,0,False,1
-0.17556560800454446,0,,0.0,,0,False,1
-0.5604428632214404,0,,0.0,,0,False,1
-0.8419525985400077,0,,0.0,,0,False,1
1.2196518687313795,0,,1.0,1.6920389331705032,0,True,1
0.7552104986985475,0,,0.0,,0,False,1
-1.2177586899345714,0,,0.0,,0,False,1
-0.8767055285115064,0,,0.0,,0,False,1
0.36020525897529637,0,,0.0,,0,False,1
-0.5259372204702598,0,,0.0,,0,False,1
-0.06975966047696226,0,,0.0,,0,False,1
0.5340506934203474,0,,0.0,,0,False,1
0.016124453063469598,0,,1.0,-0.09058803743289673,0,True,1
-0.17888929766600672,0,,1.0,1.3058256409409594,0,True,1
-0.43919146830931877,0,,0.0,,0,False,1
-0.14654357389283373,0,,0.0,,0,False,1
0.21105481679813362,0,,0.0,,0,False,1
1.2300044722448245,0,,1.0,0.9063847206414891,0,True,1
0.7237629362373901,0,,1.0,1.89186546946541,0,True,1
-0.2319732198529685,0,,0.0,,0,False,1
0.6115655732399238,0,,0.0,,0,False,1
0.007321273439283752,0,,0.0,,0,False,1
-1.2009261246057075,0,,0.0,,0,False,1
-0.1618336130464818,0,,0.0,,0,False,1
0.670614532825654,0,,1.0,1.7471157388355165,0,True,1
-0.5319824577799661,0,,0.0,,0,False,1
0.626248541864795,0,,1.0,1.754553147961238,0,True,1
-0.3130276037323915,0,,1.0,0.3973698488994779,0,True,1
-0.06119847996724786,0,,0.0,,0,False,1
-0.9815527760705388,0,,1.0,0.5955249871202429,0,True,1
1.4835260167931417,0,,1.0,2.2546451912127745,0,True,1
0.2615101181199014,0,,1.0,0.7616877745906373,0,True,1
0.6810019309549237,0,,0.0,,0,False,1
-0.423401811588919,0,,0.0,,0,False,1
-1.1873370859855323,0,,0.0,,0,False,1
0.8345748480287366,0,,1.0,0.4707182637794139,0,True,1
-0.6192846794479586,0,,0.0,,0,False,1
1.1674848997844167,0,,0.0,,0,False,1
-0.21054872653910744,0,,0.0,,0,False,1
1.14668255361604,0,,1.0,2.717046316224928,0,True,1
-0.6322567178634659,0,,0.0,,0,False,1
-1.4145340193459366,0,,0.0,,0,False,1
0.4464315941381535,0,,0.0,,0,False,1
-0.13265570811882946,0,,0.0,,0,False,1
-0.08327736164961964,0,,0.0,,0,False,1
0.7114460850447362,0,,1.0,1.2074391151776844,0,True,1
-0.7479972652070324,0,,0.0,,0,False,1
-1.0597688199410804,0,,0.0,,0,False,1
-0.964385214810272,0,,0.0,,0,False,1
-1.3526886073990445,0,,0.0,,0,False,1
-1.4482701371489586,0,,0.0,,0,False,1
-1.0526703386991114,0,,0.0,,0,False,1
-0.8174227728802884,0,,0.0,,0,False,1
-0.4281076146570983,0,,0.0,,0,False,1
-0.9990969945933607,0,,1.0,0.08417799786591897,0,True,1
-0.1943461708841331,0,,0.0,,0,False,1
0.4714929033047133,0,,1.0,0.5805178634075099,0,True,1
-0.27149838375738294,0,,0.0,,0,False,1
0.20572812560306042,0,,1.0,0.27966325957003557,0,True,1
-0.8048282154840201,0,,0.0,,0,False,1
0.09802549242513739,0,,0.0,,0,False,1
0.2242461102809047,0,,0.0,,0,False,1
-0.6240758482255984,0,,0.0,,0,False,1
-1.3021032189610229,0,,0.0,,0,False,1
-0.2952212624011807,0,,1.0,-0.9386197399516776,0,True,1
-0.17018698399271678,0,,0.0,,0,False,1
0.9028801221984828,0,,0.0,,0,False,1
-0.4913238140995489,0,,0.0,,0,False,1
1.0420409680579983,0,,0.0,,0,False,1
-2.0016524698806415,0,,1.0,-0.8526678856438515,0,True,1
-0.43414492237841673,0,,0.0,,0,False,1
-0.5776754080677449,0,,0.0,,0,False,1
-0.5004632518112481,0,,0.0,,0,False,1
-0.6156515010594396,0,,0.0,,0,False,1
-0.2569053153888889,0,,0.0,,0,False,1
1.0067139703642305,0,,1.0,0.8242670019470768,0,True,1
-0.3381965674135036,0,,1.0,0.21032075843579004,0,True,1
0.6655789862216459,0,,0.0,,0,False,1
-0.297783425118999,0,,1.0,2.055553815212065,0,True,1
-0.14579493537776947,0,,0.0,,0,False,1
-2.003748387911434,0,,0.0,,0,False,1
-0.16307176029476908,0,,0.0,,0,False,1
0.22415950338934904,0,,1.0,1.0185367800694898,0,True,1
-1.0790762268555578,0,,0.0,,0,False,1
-0.6861425523839157,0,,0.0,,0,False,1
-0.8686726210858878,0,,0.0,,0,False,1
1.351228685442137,0,,1.0,1.470287499183375,0,True,1
-0.9649577490751965,0,,1.0,0.48117768433167335,0,True,1
-0.7717185844746174,0,,1.0,0.04004702835545063,0,True,1
-2.2598472492602153,0,,0.0,,0,False,1
-1.4136049646027082,0,,0.0,,0,False,1
-0.08241154746289851,0,,0.0,,0,False,1
-1.191675652788934,0,,0.0,,0,False,1
-2.2991412292962634,0,,1.0,0.5327456876198132,0,True,1
-0.4575855349263565,0,,0.0,,0,False,1
-0.16553464529185288,0,,1.0,1.6886565487332537,0,True,1
-0.0435620187701023,0,,0.0,,0,False,1
0.03154448833276487,0,,1.0,0.5092279956891583,0,True,1
-0.6970908110679146,0,,0.0,,0,False,1
1.845270655838112,0,,1.0,2.6587709946759084,0,True,1
-0.6588555282541161,0,,1.0,1.1098532974589579,0,True,1
0.08547674500219334,0,,0.0,,0,False,1
-1.1915150335833509,0,,0.0,,0,False,1
-0.7077110367423468,0,,0.0,,0,False,1
-1.3830429945356806,0,,1.0,1.9342512609621407,0,True,1
-0.0836894301141295,0,,0.0,,0,False,1
-0.5417379698356264,0,,0.0,,0,False,1
-0.9913954070563306,0,,1.0,1.2531784599526536,0,True,1
-1.737763624148482,0,,0.0,,0,False,1
0.16848982547070288,0,,0.0,,0,False,1
0.3686182836358446,0,,0.0,,0,False,1
0.38288952291580525,0,,1.0,0.302163969624483,0,True,1
-0.30414296473671737,0,,0.0,,0,False,1
0.28026084054736083,0,,1.0,0.8885821330126321,0,True,1
0.44546663508131523,0,,1.0,1.7703860466988368,0,True,1
0.14868337327414585,0,,0.0,,0,False,1
0.8406696689793681,0,,1.0,1.8403935855184703,0,True,1
-0.34661594336549034,0,,1.0,1.6160310589392775,0,True,1
-0.06898623297483869,0,,0.0,,0,False,1
-1.3535083243429775,0,,0.0,,0,False,1
1.3456614948397854,0,,1.0,1.6611439713172966,0,True,1
-0.7715157506943534,0,,0.0,,0,False,1
0.03522264994277048,0,,0.0,,0,False,1
0.26721320529515347,0,,1.0,1.3160720726063,0,True,1
-0.8070391110445567,0,,0.0,,0,False,1
-0.22892122450080987,0,,0.0,,0,False,1
0.32040268851145765,0,,1.0,2.1324873084185376,0,True,1
-0.26092255818793175,0,,0.0,,0,False,1
-0.41496457225190453,0,,0.0,,0,False,1
-0.4231465590255583,0,,0.0,,0,False,1
-0.7142073563063411,0,,0.0,,0,False,1
-0.30855301365078036,0,,0.0,,0,False,1
0.09394502382913968,0,,1.0,1.440945476694797,0,True,1
0.1624633367773322,0,,1.0,1.0741925402031225,0,True,1
0.6416968133275083,0,,1.0,2.9116345089561046,0,True,1
-0.1343459178483587,0,,0.0,,0,False,1
-0.5539224590367876,0,,0.0,,0,False,1
0.46044962443603177,0,,1.0,1.2107359737678276,0,True,1
0.09462043072618284,0,,1.0,1.165431653008571,0,True,1
0.5839712668547467,0,,0.0,,0,False,1
-0.022615784092609156,0,,0.0,,0,False,1
0.23799068682807428,0,,0.0,,0,False,1
0.13399862027066842,0,,1.0,0.5245482280085912,0,True,1
0.38819288020911474,0,,0.0,,0,False,1
-0.8848021627167334,0,,0.0,,0,False,1
-0.23367395714926814,0,,0.0,,0,False,1
-0.020031017741951946,0,,1.0,1.1702653515209982,0,True,1
1.1285215882067199,0,,1.0,0.5188556032951351,0,True,1
-0.20680401776873647,0,,1.0,1.8910573464498595,0,True,1
0.1904818213402816,0,,0.0,,0,False,1
-0.28542817691283434,0,,0.0,,0,False,1
-1.6946783408454604,0,,0.0,,0,False,1
0.7790239574174109,0,,1.0,0.006091203078102151,0,True,1
0.3547217605197031,0,,0.0,,0,False,1
0.7812315105533616,0,,0.0,,0,False,1
-1.1682681044253498,0,,1.0,0.9188160238096347,0,True,1
0.060137730158016274,0,,1.0,0.48597720860915733,0,True,1
-0.020138630354991815,0,,1.0,1.2224412824862394,0,True,1
-1.3221850080077002,0,,0.0,,0,False,1
0.19730270606305556,0,,0.0,,0,False,1
-0.6052113182788537,0,,1.0,1.6440007603385158,0,True,1
0.21633915582957974,0,,0.0,,0,False,1
-1.3923569973543246,0,,1.0,0.22598177795723007,0,True,1
-0.8098837705241676,0,,0.0,,0,False,1
-0.6810131669097915,0,,1.0,0.9429321132793201,0,True,1
-1.290687831303976,0,,1.0,-0.1393156296594119,0,True,1
-0.10922238234399471,0,,0.0,,0,False,1
0.8283907801261843,0,,0.0,,0,False,1
-0.16500605117631476,0,,1.0,0.7046498123201882,0,True,1
1.014685064623187,0,,1.0,1.634052060012649,1,True,2
0.6144773171872704,0,,1.0,2.018124237485924,1,True,2
0.3907968310816613,0,,1.0,0.6014605080467507,1,True,2
0.1482125867667072,0,,0.0,,1,False,2
1.515301929471857,0,,1.0,1.567868866114162,1,True,2
1.7604966185849242,0,,1.0,1.5767583023289757,1,True,2
-0.031210958245095132,0,,0.0,,1,False,2
2.203394108206897,0,,1.0,1.7913196026293616,1,True,2
1.4126864070926506,0,,1.0,1.354102610904689,1,True,2
-0.4164249486412148,0,,0.0,,1,False,2
0.7106211470448699,0,,0.0,,1,False,2
1.3878999206285307,0,,0.0,,1,False,2
1.3534778599547617,0,,0.0,,1,False,2
2.346143994380901,0,,0.0,,1,False,2
1.1969063532599213,0,,0.0,,1,False,2
1.142743600159908,0,,1.0,1.4434301034100325,1,True,2
0.939025305511194,0,,0.0,,1,False,2
0.6003092157773442,0,,0.0,,1,False,2
1.15705487284246,0,,0.0,,1,False,2
0.48958101188722913,0,,1.0,2.1431417994200697,1,True,2
0.963282142669421,0,,1.0,1.4187330161556986,1,True,2
1.6920389331705032,0,,1.0,1.289409245956527,1,True,2
-0.09058803743289673,0,,0.0,,1,False,2
1.3058256409409594,0,,1.0,1.6272658093313863,1,True,2
0.9063847206414891,0,,1.0,1.0550372383639035,1,True,2
1.89186546946541,0,,1.0,2.100146877379702,1,True,2
1.7471157388355165,0,,1.0,1.9258651757388032,1,True,2
1.754553147961238,0,,1.0,1.4652757717041422,1,True,2
0.3973698488994779,0,,0.0,,1,False,2
0.5955249871202429,0,,1.0,1.1242501311402762,1,True,2
2.2546451912127745,0,,1.0,2.620672628992465,1,True,2
0.7616877745906373,0,,0.0,,1,False,2
0.4707182637794139,0,,0.0,,1,False,2
2.717046316224928,1,1027.0,,,1,False,2
1.2074391151776844,0,,1.0,2.5145715375417805,1,True,2
0.08417799786591897,0,,0.0,,1,False,2
0.5805178634075099,0,,0.0,,1,False,2
0.27966325957003557,0,,1.0,1.0876269002666636,1,True,2
-0.9386197399516776,0,,0.0,,1,False,2
-0.8526678856438515,0,,0.0,,1,False,2
0.8242670019470768,0,,1.0,2.3296516760019528,1,True,2
0.21032075843579004,0,,0.0,,1,False,2
2.055553815212065,0,,0.0,,1,False,2
1.0185367800694898,0,,1.0,2.237431388045493,1,True,2
1.470287499183375,0,,0.0,,1,False,2
0.48117768433167335,0,,0.0,,1,False,2
0.04004702835545063,0,,1.0,0.15952935198421428,1,True,2
0.5327456876198132,0,,0.0,,1,False,2
1.6886565487332537,0,,1.0,1.6043445549970423,1,True,2
0.5092279956891583,0,,1.0,-0.8127604455625783,1,True,2
2.6587709946759084,0,,1.0,1.7723736124644471,1,True,2
1.1098532974589579,0,,1.0,1.4384479857849943,1,True,2
1.9342512609621407,0,,0.0,,1,False,2
1.2531784599526536,0,,1.0,1.109142122619416,1,True,2
0.302163969624483,0,,0.0,,1,False,2
0.8885821330126321,0,,1.0,1.4990449027164343,1,True,2
1.7703860466988368,0,,1.0,1.7207147977713888,1,True,2
1.8403935855184703,1,158.0,,,1,False,2
1.6160310589392775,0,,1.0,2.0891435698955685,1,True,2
1.6611439713172966,0,,1.0,1.5755980428133,1,True,2
1.3160720726063,0,,1.0,1.9780396606654425,1,True,2
2.1324873084185376,0,,0.0,,1,False,2
1.440945476694797,0,,1.0,1.8549391846569234,1,True,2
1.0741925402031225,0,,0.0,,1,False,2
2.9116345089561046,1,1524.0,,,1,False,2
1.2107359737678276,0,,0.0,,1,False,2
1.165431653008571,0,,1.0,1.7808556933021926,1,True,2
0.5245482280085912,0,,1.0,1.8683213864818895,1,True,2
1.1702653515209982,0,,1.0,1.141840568881393,1,True,2
0.5188556032951351,0,,0.0,,1,False,2
1.8910573464498595,0,,0.0,,1,False,2
0.006091203078102151,0,,1.0,2.1483187845656913,1,True,2
0.9188160238096347,0,,1.0,1.5215381190502764,1,True,2
0.48597720860915733,0,,0.0,,1,False,2
1.2224412824862394,0,,1.0,1.9174524558745725,1,True,2
1.6440007603385158,0,,0.0,,1,False,2
0.22598177795723007,0,,0.0,,1,False,2
0.9429321132793201,0,,0.0,,1,False,2
-0.1393156296594119,0,,0.0,,1,False,2
0.7046498123201882,0,,0.0,,1,False,2
-0.9909129833070913,0,,1.0,0.651379968473414,0,True,3
0.5561882464849996,0,,0.0,,0,False,3
0.04131753075381955,0,,0.0,,0,False,3
-1.2035594604138111,0,,0.0,,0,False,3
0.04081227831068748,0,,0.0,,0,False,3
-1.4647342873332494,0,,1.0,0.9619377996005514,0,True,3
-0.6903948358246641,0,,1.0,1.3482877869004781,0,True,3
0.5611511989473856,0,,1.0,1.8056507273711921,0,True,3
-0.679415874253692,0,,0.0,,0,False,3
-0.3678088699491402,0,,1.0,-0.033455883554223596,0,True,3
-0.6310729106867318,0,,0.0,,0,False,3
-0.5402686490084636,0,,0.0,,0,False,3
0.5838991088683451,0,,1.0,1.7323002453379213,0,True,3
0.2066862540758259,0,,0.0,,0,False,3
0.24775164928064777,0,,0.0,,0,False,3
-1.2728161186818145,0,,0.0,,0,False,3
-0.3067807907147563,0,,0.0,,0,False,3
-0.6738148738091754,0,,0.0,,0,False,3
0.0007232937111026319,0,,1.0,1.6701943213423864,0,True,3
-0.8548894708539408,0,,0.0,,0,False,3
0.6375649068873992,0,,1.0,1.0905582893781431,0,True,3
1.9225196335948798,0,,0.0,,0,False,3
0.029589095505036467,0,,0.0,,0,False,3
-0.4936475514187248,0,,0.0,,0,False,3
0.5233553723168067,0,,1.0,0.6585506448259866,0,True,3
-1.284880843066289,0,,0.0,,0,False,3
-0.4638316159536955,0,,0.0,,0,False,3
1.634052060012649,0,,1.0,2.378082175485194,2,True,3
2.018124237485924,0,,1.0,1.308653693786851,2,True,3
0.6014605080467507,0,,0.0,,2,False,3
1.567868866114162,0,,0.0,,2,False,3
1.5767583023289757,0,,1.0,1.4986058409829344,2,True,3
1.7913196026293616,0,,1.0,1.7616970887316457,2,True,3
1.354102610904689,0,,0.0,,2,False,3
1.4434301034100325,0,,1.0,1.1231871186192273,2,True,3
2.1431417994200697,0,,0.0,,2,False,3
1.4187330161556986,0,,1.0,0.4894906885750681,2,True,3
1.289409245956527,0,,0.0,,2,False,3
1.6272658093313863,0,,1.0,3.0093849909500183,2,True,3
1.0550372383639035,0,,0.0,,2,False,3
2.100146877379702,0,,1.0,1.9035515300706805,2,True,3
1.9258651757388032,0,,0.0,,2,False,3
1.4652757717041422,0,,0.0,,2,False,3
1.1242501311402762,0,,1.0,0.6740553034912403,2,True,3
2.620672628992465,1,863.0,,,2,False,3
2.5145715375417805,0,,1.0,3.5205904655313818,2,True,3
1.0876269002666636,0,,0.0,,2,False,3
2.3296516760019528,1,467.0,,,2,False,3
2.237431388045493,0,,0.0,,2,False,3
0.15952935198421428,0,,0.0,,2,False,3
1.6043445549970423,0,,1.0,1.9756132860367996,2,True,3
-0.8127604455625783,0,,0.0,,2,False,3
1.7723736124644471,0,,0.0,,2,False,3
1.4384479857849943,0,,1.0,2.6899914098004336,2,True,3
1.109142122619416,0,,1.0,2.6180450317716826,2,True,3
1.4990449027164343,0,,1.0,1.2283693362871846,2,True,3
1.7207147977713888,0,,0.0,,2,False,3
2.0891435698955685,0,,1.0,2.6267159323226585,2,True,3
1.5755980428133,0,,1.0,2.3689695538573274,2,True,3
1.9780396606654425,0,,1.0,1.5207798725351676,2,True,3
1.8549391846569234,0,,1.0,1.3982052471770998,2,True,3
1.7808556933021926,0,,1.0,2.704955469671564,2,True,3
1.8683213864818895,0,,1.0,2.163352565839522,2,True,3
1.141840568881393,0,,1.0,0.9234421789916915,2,True,3
2.1483187845656913,0,,1.0,1.6672309124057485,2,True,3
1.5215381190502764,0,,0.0,,2,False,3
1.9174524558745725,0,,0.0,,2,False,3
-0.25382897493979795,0,,0.0,,0,False,4
-0.4413702977131576,0,,0.0,,0,False,4
0.09640456299430995,0,,0.0,,0,False,4
-0.011942352448644313,0,,0.0,,0,False,4
-0.24556645755294457,0,,0.0,,0,False,4
-0.18376837978656888,0,,0.0,,0,False,4
0.9909208052108758,0,,0.0,,0,False,4
0.3560725554800817,0,,0.0,,0,False,4
0.651379968473414,0,,0.0,,1,False,4
0.9619377996005514,0,,0.0,,1,False,4
1.3482877869004781,0,,1.0,1.432619110639462,1,True,4
1.8056507273711921,0,,0.0,,1,False,4
-0.033455883554223596,0,,1.0,2.083384677035626,1,True,4
1.7323002453379213,0,,1.0,3.5101871447030146,1,True,4
1.6701943213423864,0,,1.0,1.5049946990510907,1,True,4
1.0905582893781431,0,,1.0,1.9719389614954108,1,True,4
0.6585506448259866,0,,1.0,1.1632510853000007,1,True,4
2.378082175485194,1,496.0,,,3,False,4
1.308653693786851,0,,1.0,2.842225295231396,3,True,4
1.4986058409829344,0,,1.0,2.0546609959195647,3,True,4
1.7616970887316457,0,,1.0,2.6027258948955985,3,True,4
1.1231871186192273,0,,0.0,,3,False,4
0.4894906885750681,0,,0.0,,3,False,4
3.0093849909500183,1,2088.0,,,3,False,4
1.9035515300706805,0,,1.0,2.01043255711948,3,True,4
0.6740553034912403,0,,1.0,2.1647015057457346,3,True,4
3.5205904655313818,1,6257.0,,,3,False,4
1.9756132860367996,0,,1.0,2.689567656766226,3,True,4
2.6899914098004336,1,1051.0,,,3,False,4
2.6180450317716826,1,845.0,,,3,False,4
1.2283693362871846,0,,0.0,,3,False,4
2.6267159323226585,1,899.0,,,3,False,4
2.3689695538573274,0,,1.0,2.633960735489184,3,True,4
1.5207798725351676,0,,1.0,2.298905277490102,3,True,4
1.3982052471770998,0,,1.0,0.9208158026419488,3,True,4
2.704955469671564,1,1072.0,,,3,False,4
2.163352565839522,0,,1.0,2.8470723169904653,3,True,4
0.9234421789916915,0,,0.0,,3,False,4
1.6672309124057485,0,,1.0,1.3556022259158045,3,True,4
-1.1976403821796229,0,,0.0,,0,False,5
-0.9511401828796646,0,,0.0,,0,False,5
-0.3330897073703415,0,,0.0,,0,False,5
1.4909525272212605,0,,1.0,1.553478639134404,0,True,5
-0.5676429744878632,0,,0.0,,0,False,5
-0.2024059291745516,0,,1.0,1.7398578992185676,0,True,5
-0.4056670953967179,0,,1.0,-0.6053502954451355,0,True,5
-1.155406624104104,0,,1.0,0.7813297761925255,0,True,5
-0.7845631007425246,0,,0.0,,0,False,5
1.066358029643835,0,,0.0,,0,False,5
-0.055192252385849606,0,,1.0,0.8596784856794628,0,True,5
-1.206265142372024,0,,0.0,,0,False,5
-1.6398324240545255,0,,0.0,,0,False,5
0.9537678556125538,0,,0.0,,0,False,5
-0.3126893416203672,0,,0.0,,0,False,5
-1.0996842955044526,0,,0.0,,0,False,5
0.5041743425626247,0,,0.0,,0,False,5
-0.25748217420152225,0,,1.0,1.9861000557575055,0,True,5
-0.5634580200835955,0,,0.0,,0,False,5
-0.1162644051209293,0,,1.0,0.2432944301123663,0,True,5
0.9733751775388935,0,,1.0,1.5091506197003184,0,True,5
-0.7891610813787916,0,,1.0,0.5915250177498056,0,True,5
0.5189364816189952,0,,0.0,,0,False,5
0.022342210442319738,0,,1.0,-0.5164950045778106,0,True,5
-0.48233645721357643,0,,0.0,,0,False,5
1.1050010319378951,0,,1.0,1.5023918810996846,0,True,5
-0.3321951192226259,0,,1.0,2.514636964975701,0,True,5
0.05429650926054586,0,,0.0,,0,False,5
-0.43509928995407743,0,,0.0,,0,False,5
-1.0639623365169129,0,,0.0,,0,False,5
0.17319514073385855,0,,0.0,,0,False,5
-0.8805082264791569,0,,0.0,,0,False,5
1.2607402389109714,0,,1.0,1.7118445633285708,0,True,5
1.103081621847502,0,,1.0,2.0886023043355393,0,True,5
-0.5014803351450268,0,,1.0,0.5967638954372864,0,True,5
-0.5184412327163704,0,,0.0,,0,False,5
-0.7051221297656046,0,,0.0,,0,False,5
1.2291704980793448,0,,1.0,2.5670351305704218,0,True,5
-0.9761346223751369,0,,0.0,,0,False,5
-0.9220115307290339,0,,1.0,-0.012254679475368067,0,True,5
-0.8016974194831318,0,,0.0,,0,False,5
-0.7511906869932247,0,,0.0,,0,False,5
1.0369409509212488,0,,1.0,0.918272375520053,0,True,5
-0.36099521864828504,0,,0.0,,0,False,5
0.0659767998243073,0,,0.0,,0,False,5
-0.21516843945681574,0,,0.0,,0,False,5
-0.20200246374082914,0,,1.0,1.34494363099373,0,True,5
1.4303475747897627,0,,1.0,0.9994661932666178,0,True,5
1.2880684723495996,0,,1.0,1.724632362326918,0,True,5
0.32518179844851214,0,,0.0,,0,False,5
-0.5693974094194382,0,,0.0,,0,False,5
1.682799104363915,0,,1.0,0.6761442156833479,0,True,5
0.008076140128295212,0,,0.0,,0,False,5
-0.7712063908419003,0,,0.0,,0,False,5
-0.6982184881252939,0,,1.0,0.969163785333892,0,True,5
-0.03881252573249688,0,,0.0,,0,False,5
0.46033878745801265,0,,1.0,0.923211538874745,0,True,5
-2.193090726231191,0,,1.0,-0.21568334001614606,0,True,5
0.21187064703940253,0,,0.0,,0,False,5
-0.12762381860794733,0,,0.0,,0,False,5
0.32472995722537534,0,,1.0,1.215139824641302,0,True,5
-0.73975468352853,0,,0.0,,0,False,5
0.6699021853282232,0,,0.0,,0,False,5
-0.4387046221397952,0,,0.0,,0,False,5
0.7777696177981707,0,,0.0,,0,False,5
1.6935909481591576,0,,0.0,,0,False,5
0.12014117273500947,0,,1.0,1.1992181180532349,0,True,5
0.19979250902115672,0,,1.0,0.7976390453112618,0,True,5
0.1619271171144619,0,,0.0,,0,False,5
-1.3562219133693134,0,,0.0,,0,False,5
0.27780265676135124,0,,0.0,,0,False,5
-1.2148070961136703,0,,1.0,-0.08819792684368406,0,True,5
-1.998342217440794,0,,0.0,,0,False,5
-0.11954264173210577,0,,1.0,1.3920475099212177,0,True,5
0.42805728661765485,0,,0.0,,0,False,5
-0.7241838311899507,0,,0.0,,0,False,5
-1.3425328025000929,0,,0.0,,0,False,5
0.9404432326571938,0,,1.0,2.1967957708192847,0,True,5
-1.3034136677404784,0,,0.0,,0,False,5
0.7192332993983706,0,,1.0,0.40856926629758367,0,True,5
-0.31044235585853264,0,,0.0,,0,False,5
-0.9435849769255953,0,,0.0,,0,False,5
0.12291650411255205,0,,0.0,,0,False,5
-1.973528258605193,0,,0.0,,0,False,5
-0.6655805651283808,0,,0.0,,0,False,5
-0.12556282138941077,0,,0.0,,0,False,5
-0.1728260421378509,0,,1.0,0.4119715481784572,0,True,5
0.9178549333522645,0,,0.0,,0,False,5
-0.9086411520462727,0,,0.0,,0,False,5
0.2957142672531869,0,,1.0,0.8482487899569986,0,True,5
-0.2504920562541401,0,,1.0,0.39598212014286877,0,True,5
0.45687376654242784,0,,0.0,,0,False,5
