z,Surv,z1,Repr,Sex,Recr,Rcsz,yr
2.237079873105696,0,,,,,,161
2.2372968370281496,0,,,,,,161
2.2378788330467314,0,,,,,,161
2.242051351778621,0,,,,,,161
2.2466996162335993,0,,,,,,161
2.2491963971001634,1,2.575965803167546,1.0,0.0,,,161
2.2498144596452243,0,,,,,,161
2.2511747634380987,0,,,,,,161
2.2550824162175593,0,,,,,,161
2.256278232553144,0,,,,,,161
2.258938011272444,0,,,,,,161
2.2612753801369867,1,2.8175666793416267,1.0,1.0,0.0,,161
2.2655123529047807,0,,,,,,161
2.2679998446072562,0,,,,,,161
2.2681162457664508,0,,,,,,161
2.2698784861343517,0,,,,,,161
2.2705035002404332,1,2.566256218476608,0.0,,,,161
2.2707253106963927,1,2.637910081220944,0.0,,,,161
2.2720551918943563,0,,,,,,161
2.2749007337893254,1,2.591719125324881,1.0,1.0,1.0,2.047723963159728,161
2.277769114789534,0,,,,,,161
2.2788303269483183,1,2.7048826928127,1.0,0.0,,,161
2.278967251223969,0,,,,,,161
2.2813015584877046,0,,,,,,161
2.2826014623060433,0,,,,,,161
2.283503899580408,1,2.6175149111493194,1.0,0.0,,,161
2.2859233349480417,0,,,,,,161
2.2891075674171693,0,,,,,,161
2.291131351909125,0,,,,,,161
2.2923598616551377,0,,,,,,161
2.2935759294932208,0,,,,,,161
2.2963125438108896,1,2.6393227142201163,0.0,,,,161
2.296817006504559,0,,,,,,161
2.2969348348172605,1,2.8767435237416144,0.0,,,,161
2.2984175697285285,1,2.838147558518652,1.0,0.0,,,161
2.3000323319239446,0,,,,,,161
2.3039505629651478,1,2.638659370064083,0.0,,,,161
2.305418869771365,0,,,,,,161
2.305730975818407,0,,,,,,161
2.306748007168793,0,,,,,,161
2.3082849271052543,0,,,,,,161
2.3104531554708374,0,,,,,,161
2.313396206508765,0,,,,,,161
2.3154888207478352,0,,,,,,161
2.3164698951051754,0,,,,,,161
2.3193409698845686,1,2.6864968081993044,0.0,,,,161
2.3222364475472244,0,,,,,,161
2.3232706059638453,0,,,,,,161
2.3235251707913656,1,2.7372888866102123,0.0,,,,161
2.323766398541676,0,,,,,,161
2.3254181837011454,1,2.59150989331072,0.0,,,,161
2.3258494902918403,0,,,,,,161
2.3292339012604666,0,,,,,,161
2.3300367520477843,1,2.8168376717733157,1.0,0.0,,,161
2.332023969945306,1,2.623672248062436,0.0,,,,161
2.336407499913923,0,,,,,,161
2.3372450015867186,0,,,,,,161
2.3376400335380527,0,,,,,,161
2.338866114127946,0,,,,,,161
2.340981181004265,0,,,,,,161
2.34117601021324,0,,,,,,161
2.34122557099396,0,,,,,,161
2.3433750882851196,0,,,,,,161
2.3464872133894996,0,,,,,,161
2.346951526005535,0,,,,,,161
2.3478305985296397,0,,,,,,161
2.3478890088721682,1,2.6276786137216055,0.0,,,,161
2.349194409249315,0,,,,,,161
2.3505870269202545,0,,,,,,161
2.3510835454965284,1,2.7628145320292337,1.0,0.0,,,161
2.3522526827868773,1,2.776735656664441,0.0,,,,161
2.3525463583256796,1,2.638170363183874,1.0,0.0,,,161
2.353503731216683,0,,,,,,161
2.3540559500824005,1,2.6073023840912857,0.0,,,,161
2.3541354383329933,0,,,,,,161
2.355604849528152,1,2.7761180577798816,0.0,,,,161
2.355703661840362,0,,,,,,161
2.356015121007016,0,,,,,,161
2.3578726856408,0,,,,,,161
2.359351287381955,1,2.74129959713166,0.0,,,,161
2.359755113430806,0,,,,,,161
2.360011286811553,0,,,,,,161
2.3603970156447973,1,2.711268125267811,0.0,,,,161
2.361229807819799,0,,,,,,161
2.3631667482225125,1,2.6532553383419852,0.0,,,,161
2.363822107209574,1,2.71820936496038,0.0,,,,161
2.365111074384409,0,,,,,,161
2.366099809510707,0,,,,,,161
2.370737019572152,1,2.787815266862933,0.0,,,,161
2.370945055403888,0,,,,,,161
2.3713919299442816,1,2.5988873495426126,0.0,,,,161
2.373789288713306,0,,,,,,161
2.37446520355228,0,,,,,,161
2.3751113394199894,1,2.841317658025859,0.0,,,,161
2.3756565557318425,0,,,,,,161
2.3759625545782503,1,2.6948679724535296,0.0,,,,161
2.376688746193194,1,2.7465352180675744,1.0,1.0,1.0,2.196064857068949,161
2.378476794676409,1,2.702001346519874,1.0,0.0,,,161
2.3805909246476644,0,,,,,,161
2.3813624114457905,0,,,,,,161
2.3818576205972413,0,,,,,,161
2.383156255872564,0,,,,,,161
2.3833165151096014,1,2.8060156914382874,0.0,,,,161
2.384399952727557,0,,,,,,161
2.3845686761070657,0,,,,,,161
2.3853139809708788,1,2.7237958403341156,1.0,1.0,0.0,,161
2.385724900982577,1,2.862479036042142,1.0,0.0,,,161
2.387101354562621,0,,,,,,161
2.3915813185649766,0,,,,,,161
2.3928101769190206,0,,,,,,161
2.3956641135570127,0,,,,,,161
2.395739445451002,0,,,,,,161
2.3995928490738563,0,,,,,,161
2.400031556973994,1,2.7287321276986787,0.0,,,,161
2.4011576300482114,1,2.5892849774598474,1.0,0.0,,,161
2.402441870243666,0,,,,,,161
2.403552194960778,0,,,,,,161
2.4041021913233944,1,2.7396783957459134,0.0,,,,161
2.4041352431614467,0,,,,,,161
2.4044184111345555,0,,,,,,161
2.406019830855004,0,,,,,,161
2.4070465758209125,1,2.6297200182788685,0.0,,,,161
2.4071800150852534,1,2.7788488651402528,0.0,,,,161
2.4082648303281204,0,,,,,,161
2.411414706550916,1,2.735472562486647,0.0,,,,161
2.4134926148183706,1,2.768398165039631,1.0,1.0,1.0,2.18938600573954,161
2.4138246487418025,1,2.7708840835575534,0.0,,,,161
2.414368786453013,0,,,,,,161
2.4150604309897843,1,2.5763231817893484,1.0,0.0,,,161
2.4165585870675725,0,,,,,,161
2.416665585125074,0,,,,,,161
2.417506593096664,1,2.762582109175062,0.0,,,,161
2.419862587061098,0,,,,,,161
2.4200776088468956,0,,,,,,161
2.4226515679079332,0,,,,,,161
2.424774386592995,0,,,,,,161
2.4257563213855446,1,2.845966120219064,0.0,,,,161
2.4288314575457126,0,,,,,,161
2.429073618779943,0,,,,,,161
2.432852511616852,1,2.5789164520505246,0.0,,,,161
2.4329538017791266,0,,,,,,161
2.4333123563764105,0,,,,,,161
2.43411471526217,0,,,,,,161
2.434877576878922,1,2.7026919446234654,0.0,,,,161
2.4351113499797963,0,,,,,,161
2.4359197736059808,1,2.827633438368371,0.0,,,,161
2.4372634724844984,0,,,,,,161
2.438119889928294,0,,,,,,161
2.4396101786200686,0,,,,,,161
2.4406312432237156,0,,,,,,161
2.4419216470498526,0,,,,,,161
2.44409632154992,0,,,,,,161
2.4454069390916944,0,,,,,,161
2.4460194627638554,0,,,,,,161
2.447572688501544,1,2.7318554639359407,0.0,,,,161
2.4483318492662223,1,2.8440961950852097,0.0,,,,161
2.4498658663054633,0,,,,,,161
2.4505337547863544,1,2.794238736091918,1.0,0.0,,,161
2.450671375074793,1,2.741838332894612,1.0,1.0,1.0,2.118453100348188,161
2.4510494129146623,0,,,,,,161
2.4516811396871048,1,2.8920758127563704,0.0,,,,161
2.4540652295011296,1,2.903355283840611,1.0,0.0,,,161
2.454558357307041,0,,,,,,161
2.4550020841519684,1,2.7541565629000986,1.0,1.0,1.0,2.192378795183578,161
2.456093675597746,0,,,,,,161
2.4565919613735723,1,2.7668410695365537,0.0,,,,161
2.4574025254032157,1,2.7511860936997805,1.0,1.0,1.0,1.9660233512475107,161
2.4575576495228812,1,2.8100757914290893,1.0,1.0,1.0,2.163504161236818,161
2.4582290553613215,0,,,,,,161
2.4583374485856186,0,,,,,,161
2.458346698421218,1,2.8425764394221016,0.0,,,,161
2.459619522022896,0,,,,,,161
2.461039334572863,0,,,,,,161
2.463182123339436,1,2.784805165198515,0.0,,,,161
2.463261276888323,0,,,,,,161
2.4633016229391047,0,,,,,,161
2.4649531868404377,0,,,,,,161
2.4654627248236016,0,,,,,,161
2.4682888191576815,0,,,,,,161
2.4686995813185177,1,2.7181514811745497,0.0,,,,161
2.4691616207434395,1,2.7775457825582888,0.0,,,,161
2.469461599156211,0,,,,,,161
2.4704377829980806,0,,,,,,161
2.4705470626374324,0,,,,,,161
2.4728704058047115,1,2.8854806949508847,0.0,,,,161
2.4729198184620933,0,,,,,,161
2.47431262859693,0,,,,,,161
2.4747682520204406,0,,,,,,161
2.4749538520517977,1,2.7906944686300177,0.0,,,,161
2.4755953527397025,0,,,,,,161
2.4770742327247297,0,,,,,,161
2.4770867654228446,0,,,,,,161
2.4772047360105955,1,2.678720605631419,1.0,1.0,1.0,2.228803109989304,161
2.4793619341832738,0,,,,,,161
2.4815519319657966,0,,,,,,161
2.4816037523460595,1,2.807580190010185,1.0,0.0,,,161
2.482676574959433,0,,,,,,161
2.484519187243751,0,,,,,,161
2.4862024579539765,0,,,,,,161
2.4863526238620786,0,,,,,,161
2.486458124645212,1,3.0364242195140605,0.0,,,,161
2.4866175970210653,1,2.881079400463849,1.0,0.0,,,161
2.4867528423366925,0,,,,,,161
2.4875638771992583,0,,,,,,161
2.4887327657700884,1,2.845882034349564,0.0,,,,161
2.4893949319676696,1,2.932359168677982,1.0,0.0,,,161
2.489559245028713,0,,,,,,161
2.4899969109233644,1,2.7873356841761185,0.0,,,,161
2.490299065542357,1,2.7882063457939488,0.0,,,,161
2.4907983450741766,1,2.8571543730562663,1.0,0.0,,,161
2.4910437845911106,1,2.8446039495646342,0.0,,,,161
2.4914782835380604,0,,,,,,161
2.4918261179370367,0,,,,,,161
2.4923743491992796,0,,,,,,161
2.493083754418465,0,,,,,,161
2.496943883748348,1,2.729279107102926,0.0,,,,161
2.4981008475752517,0,,,,,,161
2.4981599766297515,1,2.895893985076141,1.0,1.0,1.0,2.0398427568223956,161
2.498516240005241,0,,,,,,161
2.5003242229347618,1,2.855135644105879,0.0,,,,161
2.501051777766202,1,2.793216404853443,0.0,,,,161
2.501648603799933,1,2.753619725200874,0.0,,,,161
2.5077741054997404,0,,,,,,161
2.5082391528575556,1,2.772484967164005,1.0,1.0,1.0,2.2126921603643765,161
2.508617371337394,0,,,,,,161
2.509352028605859,0,,,,,,161
2.509520129816319,0,,,,,,161
2.511168800496332,1,2.779820522344307,0.0,,,,161
2.51147148336685,1,2.8584700149968825,0.0,,,,161
2.5131675133104707,1,2.831038008010331,0.0,,,,161
2.513440522908539,0,,,,,,161
2.515836381138364,1,2.722264592527099,1.0,0.0,,,161
2.515945222423425,0,,,,,,161
2.5163373293316806,1,2.7736727792686278,0.0,,,,161
2.5177800358277294,0,,,,,,161
2.5188983802572373,0,,,,,,161
2.5203935052953383,1,2.899027306038442,1.0,1.0,1.0,1.9231294381842092,161
2.5216849247337314,0,,,,,,161
2.522471393799039,0,,,,,,161
2.5228625628307197,1,2.8209577892357536,0.0,,,,161
2.5230225405196918,0,,,,,,161
2.523852413683508,1,2.893822120118049,0.0,,,,161
2.524385864133182,1,2.777018243440981,1.0,0.0,,,161
2.525476189638551,1,2.644823204220463,0.0,,,,161
2.527079238108688,1,2.845847866752057,0.0,,,,161
2.527611120327967,1,2.849261228219669,1.0,0.0,,,161
2.5283123443545565,0,,,,,,161
2.529257258946741,1,2.7936684635832547,1.0,1.0,0.0,,161
2.5301591714060714,0,,,,,,161
2.530813251768016,0,,,,,,161
2.5311867428426122,0,,,,,,161
2.532536603292878,0,,,,,,161
2.5330968279849784,0,,,,,,161
2.5350167993873756,0,,,,,,161
2.5351692078984835,0,,,,,,161
2.535388688451811,0,,,,,,161
2.5357551129677542,0,,,,,,161
2.536917483829524,1,2.9454175583507265,0.0,,,,161
2.5380026662758395,0,,,,,,161
2.538065898626641,1,2.9781884454866003,1.0,1.0,1.0,2.3062839473365835,161
2.5392295892117613,0,,,,,,161
2.539294589854705,0,,,,,,161
2.539392955193639,0,,,,,,161
2.539702307736451,0,,,,,,161
2.5400504129809627,1,2.8453000755324074,0.0,,,,161
2.5415438166035744,1,2.7103131242810643,0.0,,,,161
2.54260833429599,1,2.924773927889874,1.0,1.0,1.0,2.2597601961809364,161
2.544960127598234,1,2.9357558352299744,1.0,1.0,1.0,2.291255973378809,161
2.5465294376232848,0,,,,,,161
2.5465719094445043,1,2.665321902242657,0.0,,,,161
2.5467385343298874,0,,,,,,161
2.5474124434323606,1,2.768019414088164,0.0,,,,161
2.547528160899434,1,2.633590756543542,1.0,0.0,,,161
2.547739192200782,1,2.7711486876619977,0.0,,,,161
2.5482417784879785,0,,,,,,161
2.549233341895283,1,2.8391427686444093,1.0,0.0,,,161
2.550664045431543,1,2.882275404159561,1.0,1.0,1.0,2.4677341583900563,161
2.5527755230227314,1,2.9976610393594836,0.0,,,,161
2.5540264642011272,1,2.7800775406056286,1.0,0.0,,,161
2.554715715564669,1,2.8957802174377147,1.0,0.0,,,161
2.5570982350256095,1,2.925007094756466,1.0,1.0,1.0,2.4018732823120827,161
2.55732120322696,1,2.7980984025628244,0.0,,,,161
2.557442370147663,1,2.904761261674252,0.0,,,,161
2.558272623446925,0,,,,,,161
2.558741675566745,0,,,,,,161
2.560621792588406,1,2.9389590504091316,0.0,,,,161
2.5627680900804584,1,2.944482812911805,0.0,,,,161
2.5637012849601866,1,2.7812794823679683,0.0,,,,161
2.5639144597699346,1,2.8828324763817017,0.0,,,,161
2.5640170942253544,1,2.891916317261774,0.0,,,,161
2.5646264352050223,1,2.831886013616677,1.0,1.0,0.0,,161
2.5648990430799556,1,2.7873540288238874,0.0,,,,161
2.5653333636865887,0,,,,,,161
2.5664915297223048,0,,,,,,161
2.5674274459089785,1,2.679007527491611,0.0,,,,161
2.5679367721870423,0,,,,,,161
2.5681260106084767,0,,,,,,161
2.568552020512734,0,,,,,,161
2.571132000503765,1,3.0914279757744123,0.0,,,,161
2.571272484323587,1,2.7557962545867913,0.0,,,,161
2.571325012016693,1,2.7162540889124864,0.0,,,,161
2.5748654204175137,0,,,,,,161
2.575407559644137,1,2.839662726532605,0.0,,,,161
2.5756929685342067,1,2.878777996540492,1.0,0.0,,,161
2.5761423457411396,1,2.7733367411001306,0.0,,,,161
2.5773267990605704,1,2.874018750645151,0.0,,,,161
2.577796295799764,1,2.870331190921394,1.0,1.0,1.0,2.2561984654831457,161
2.5777985080411674,1,2.9687525814336357,0.0,,,,161
2.578522348462901,0,,,,,,161
2.5787433458515734,1,2.8243375375209663,0.0,,,,161
2.5789348334058237,0,,,,,,161
2.5809416679539217,0,,,,,,161
2.5811920564113366,0,,,,,,161
2.5814126272044007,0,,,,,,161
2.582694411140081,1,2.9146407825835303,0.0,,,,161
2.5841362866312965,1,2.954439827220404,0.0,,,,161
2.5842513000916822,1,2.8701182438988555,0.0,,,,161
2.584400894963887,1,2.8351902150128456,1.0,0.0,,,161
2.586698851472594,0,,,,,,161
2.587029702729979,1,2.912322765788786,0.0,,,,161
2.588182267089754,0,,,,,,161
2.588386935398584,1,2.892230280945556,0.0,,,,161
2.5890346364441315,1,2.8227492092686086,0.0,,,,161
2.5902555120265522,1,2.974490068554513,0.0,,,,161
2.5926252274803403,0,,,,,,161
2.5927464409503957,0,,,,,,161
2.592751445176603,1,2.9616667805420502,1.0,1.0,1.0,2.0820385628512885,161
2.5932015972171754,1,2.9481419033136684,0.0,,,,161
2.594018678049154,1,2.9546806722579753,1.0,0.0,,,161
2.59405382519947,1,2.808514372939884,1.0,0.0,,,161
2.5946153869499518,1,3.1446215114466094,0.0,,,,161
2.5949238516559485,0,,,,,,161
2.5955695522733464,1,2.8523710065206274,0.0,,,,161
2.5961677008270345,0,,,,,,161
2.5966807082482157,1,2.7724947341418393,0.0,,,,161
2.596813030817198,1,2.775403877013174,1.0,1.0,0.0,,161
2.598311628131824,1,2.822719571825171,1.0,0.0,,,161
2.598848991624769,1,2.804641058695867,1.0,0.0,,,161
2.599680452242113,1,2.8065174338350554,0.0,,,,161
2.600056484122221,1,2.912156514581971,0.0,,,,161
2.60172991989548,0,,,,,,161
2.6019052029535907,0,,,,,,161
2.6028274089025416,1,2.796002757911763,1.0,0.0,,,161
2.602973651903572,1,2.864380223961569,1.0,1.0,1.0,2.3122415678039023,161
2.6031317437982913,0,,,,,,161
2.603539292225611,1,2.919318773623875,1.0,1.0,1.0,2.3152672956936384,161
2.6039767956452717,0,,,,,,161
2.604059451858249,1,2.7175964312147225,0.0,,,,161
2.6043636552115785,0,,,,,,161
2.6056200246285353,1,2.7663720375363696,0.0,,,,161
2.606678533703757,1,2.790095533401506,0.0,,,,161
2.607159183455317,1,2.7839771509849003,1.0,1.0,1.0,2.3287073466429553,161
2.6080685972599893,0,,,,,,161
2.60814611917132,0,,,,,,161
2.6100485101408752,0,,,,,,161
2.610106931767402,1,2.8350972053639096,1.0,0.0,,,161
2.6118108878630193,1,2.7920475515006946,0.0,,,,161
2.6123982114424886,1,3.019135159219628,0.0,,,,161
2.6136775449950496,0,,,,,,161
2.6153612919635734,1,2.8804995753469007,0.0,,,,161
2.615913416755048,0,,,,,,161
2.6163261353513136,0,,,,,,161
2.616408790355905,0,,,,,,161
2.616528192530375,0,,,,,,161
2.6172037135313047,1,2.895295511264334,0.0,,,,161
2.6175231214213994,0,,,,,,161
2.618160893738335,1,2.877378894025382,0.0,,,,161
2.618673213112717,0,,,,,,161
2.618924471284476,1,2.9750000626831326,1.0,0.0,,,161
2.6199269778000733,1,2.9432766700085056,0.0,,,,161
2.6203888770157406,1,2.8269368186639685,0.0,,,,161
2.620746337864525,0,,,,,,161
2.6218853662445345,0,,,,,,161
2.622987112398484,0,,,,,,161
2.623176353763454,1,2.8765187076416745,0.0,,,,161
2.6232238576825857,1,2.70800266608449,0.0,,,,161
2.623597225377496,1,2.890313948133965,1.0,1.0,1.0,1.9742217456697393,161
2.624288318401703,1,2.8160729263190225,0.0,,,,161
2.624550745392976,0,,,,,,161
2.6246118032198957,1,2.857900829948265,1.0,0.0,,,161
2.6265135047191808,0,,,,,,161
2.6271312995962455,1,2.8294579208359676,1.0,1.0,1.0,2.45548258581571,161
2.6271342871679852,1,2.919088268236624,1.0,1.0,1.0,1.973277042740365,161
2.62729537693228,0,,,,,,161
2.6277803104164144,0,,,,,,161
2.6291170786868503,1,2.882022129410892,0.0,,,,161
2.629271953235163,1,2.902463107434556,0.0,,,,161
2.6293765308875434,0,,,,,,161
2.6300355480126743,0,,,,,,161
2.630250532389885,0,,,,,,161
2.631490420644588,1,2.820743616037226,0.0,,,,161
2.633010863194443,0,,,,,,161
2.6359275520616974,1,2.9187027269782813,0.0,,,,161
2.636117644857675,0,,,,,,161
2.636831577104265,1,2.9940973129785093,1.0,0.0,,,161
2.6376184783007814,0,,,,,,161
2.639011553388204,1,2.855976275053386,0.0,,,,161
2.6402450951514607,1,2.8607110326625205,1.0,0.0,,,161
2.640781290157902,0,,,,,,161
2.6416659705701164,0,,,,,,161
2.641717280481882,1,2.9185691928621984,0.0,,,,161
2.644347466945523,1,2.8415086124087527,1.0,1.0,1.0,2.24089940598256,161
2.645403007347591,1,2.8316391698581787,0.0,,,,161
2.645815878583275,0,,,,,,161
2.646045884453225,1,3.0324914170243464,1.0,1.0,1.0,2.2632990946044433,161
2.646149822139055,0,,,,,,161
2.6462954734757593,0,,,,,,161
2.6474274926646566,0,,,,,,161
2.648162952463511,0,,,,,,161
2.6484127327745686,0,,,,,,161
2.6498771958500935,1,2.812351445904354,1.0,0.0,,,161
2.6499178190249744,0,,,,,,161
2.6499298913474236,1,2.8760823206668342,0.0,,,,161
2.649996144690822,0,,,,,,161
2.650060189904111,0,,,,,,161
2.6501627005112,1,2.882147283728551,1.0,0.0,,,161
2.6505440025005575,0,,,,,,161
2.6505573689791277,0,,,,,,161
2.6513210608061444,1,2.76568496239244,0.0,,,,161
2.651492982038913,1,2.950006192182834,0.0,,,,161
2.6516122079097095,1,2.9278640589901244,1.0,0.0,,,161
2.652240909954552,1,2.878089298559875,0.0,,,,161
2.652774981669657,0,,,,,,161
2.6529720407640838,1,2.8400384232972904,1.0,1.0,1.0,2.266186266665362,161
2.65432269729659,1,2.879947429803333,0.0,,,,161
2.6544438339229375,1,2.954443187027664,1.0,0.0,,,161
2.6550034882990072,1,2.7022751345578038,0.0,,,,161
2.6553039359386092,1,2.9782456769194954,0.0,,,,161
2.6560147820365527,0,,,,,,161
2.656258095582876,1,2.8171504880651583,1.0,1.0,1.0,1.8950232396131355,161
2.656554667358642,1,2.8071239027148858,0.0,,,,161
2.656641278357715,0,,,,,,161
2.6567005324991397,1,2.883653047738822,1.0,1.0,1.0,2.2141496213150393,161
2.6573536334479346,1,2.945353976115191,0.0,,,,161
2.6576318171425966,0,,,,,,161
2.658924343682694,1,2.9317139726952877,0.0,,,,161
2.659124379844443,0,,,,,,161
2.659941700741042,1,3.009381803169204,0.0,,,,161
2.660791594635839,1,2.8201279299661572,0.0,,,,161
2.6608178384675627,0,,,,,,161
2.6610640557921466,1,2.9673585899682156,0.0,,,,161
2.661437156341098,1,2.7269772793202764,0.0,,,,161
2.663827866515347,0,,,,,,161
2.6639236940816557,1,2.961688264685001,0.0,,,,161
2.6645004545669106,1,2.9373067444854173,1.0,1.0,1.0,2.317583118234292,161
2.664538360916615,0,,,,,,161
2.6654838553286573,1,2.8611849276738015,0.0,,,,161
2.665966024822838,0,,,,,,161
2.6667099757229744,1,2.895951710378078,1.0,1.0,1.0,2.2327400228651566,161
2.666943224754723,1,2.834018073583666,0.0,,,,161
2.667359971993755,0,,,,,,161
2.667404507171932,0,,,,,,161
2.66904726001481,0,,,,,,161
2.669162517567103,1,2.991191270536969,0.0,,,,161
2.6709760454652574,0,,,,,,161
2.6719206400449282,1,2.9854068492020907,0.0,,,,161
2.6721258130368737,0,,,,,,161
2.673647109861213,0,,,,,,161
2.6761499863855125,1,3.0260345372731283,1.0,1.0,1.0,2.409603896330497,161
2.676709177088799,0,,,,,,161
2.6775053485413594,1,2.823558531852672,0.0,,,,161
2.6775865996519492,0,,,,,,161
2.6786063806608533,0,,,,,,161
2.6789434604472215,1,2.9160201684254123,0.0,,,,161
2.6801889258879528,1,2.954368828557928,1.0,1.0,1.0,2.3457163913746326,161
2.6804589735554107,1,2.938237958552513,1.0,0.0,,,161
2.680767710541932,1,2.9931406118271116,1.0,1.0,1.0,2.4079634226578572,161
2.682519101318365,1,2.9425116684019033,0.0,,,,161
2.6832369988665707,0,,,,,,161
2.6835776538586815,1,2.852205237228737,0.0,,,,161
2.683970850545045,0,,,,,,161
2.683984167112166,1,2.8709693923489055,0.0,,,,161
2.684201543564222,1,2.790287800096828,0.0,,,,161
2.6844936187306057,1,2.9105166544811336,0.0,,,,161
2.6846755046394395,0,,,,,,161
2.6847374942969986,1,2.8303130899794797,1.0,1.0,1.0,2.447781223401341,161
2.6850992453842686,1,3.054109788820302,0.0,,,,161
2.687738526886765,1,2.9618502138370757,1.0,0.0,,,161
2.6881811778066393,1,2.9390309343404577,0.0,,,,161
2.6882886476624845,1,2.853845038093595,0.0,,,,161
2.688590465554516,1,2.9209006111840616,0.0,,,,161
2.6910128357121805,1,2.9090677537069283,0.0,,,,161
2.6918447035628916,0,,,,,,161
2.69213801649545,0,,,,,,161
2.692681242366138,1,2.9572353673161755,0.0,,,,161
2.693297979162074,1,2.8318414951291127,1.0,0.0,,,161
2.6935518174310604,1,2.9655154784484576,1.0,1.0,1.0,2.0719649705640126,161
2.694192712042628,0,,,,,,161
2.6945245954494106,0,,,,,,161
2.69502381273717,0,,,,,,161
2.695823398768028,1,2.890237540924468,0.0,,,,161
2.696247529690064,1,2.8848925971546096,1.0,0.0,,,161
2.697457255463565,0,,,,,,161
2.698436971181136,1,2.7573406711668245,0.0,,,,161
2.699052710744085,1,2.8844241692404675,1.0,1.0,1.0,2.443377569844035,161
2.7000828559718317,0,,,,,,161
2.7006332813416587,1,2.965741919973881,0.0,,,,161
2.701198122110631,1,2.9163063939950913,0.0,,,,161
2.7014387032686553,1,2.919681797389509,1.0,1.0,1.0,2.0932131522756663,161
2.7014644835908213,0,,,,,,161
2.701857891172631,0,,,,,,161
2.7020081773204185,1,2.8641228991612078,1.0,0.0,,,161
2.702460132393506,1,2.9201636821377335,1.0,1.0,1.0,2.2895511224525835,161
2.702630877202256,1,2.9275349710606937,1.0,0.0,,,161
2.703210012056332,0,,,,,,161
2.7034274391324464,0,,,,,,161
2.703826379251275,1,2.9698929167062316,1.0,1.0,0.0,,161
2.7049500665305595,0,,,,,,161
2.7053077102947074,1,2.8914908368512973,1.0,0.0,,,161
2.706992859928459,1,2.862003529683251,0.0,,,,161
2.7071101939418485,0,,,,,,161
2.7083122144210803,1,2.87673949460829,0.0,,,,161
2.7085670775038473,1,2.9257139047979743,1.0,0.0,,,161
2.70867796665552,0,,,,,,161
2.7098219042356364,1,2.8460503241129684,0.0,,,,161
2.7099332961013225,1,3.0381546823101218,0.0,,,,161
2.7099605996831397,1,2.9982949059725303,0.0,,,,161
2.7108532134384222,1,2.903540691300426,1.0,0.0,,,161
2.7125515331507515,0,,,,,,161
2.7131264997493605,1,2.8854970747228914,1.0,1.0,1.0,2.3576864285935017,161
2.713785832586929,1,2.928142404555413,0.0,,,,161
2.714792336268886,1,2.8883223218066862,0.0,,,,161
2.7162933285262807,1,2.9078258200075506,1.0,1.0,1.0,2.3423509092903916,161
2.716687463202621,1,2.920858992332226,1.0,0.0,,,161
2.716895475608407,1,2.870296555991064,1.0,0.0,,,161
2.7169044458759517,1,2.8636773057122467,0.0,,,,161
2.7179117423222547,1,2.9589411977160345,1.0,1.0,1.0,2.2477581608135084,161
2.7179342608112105,0,,,,,,161
2.718900330794876,0,,,,,,161
2.719818732088488,1,2.9139544851769497,0.0,,,,161
2.7201869947735116,1,2.8869291999282347,1.0,0.0,,,161
2.7203250649835558,0,,,,,,161
2.72143715419924,0,,,,,,161
