z,Surv,z1,Repr,Sex,Recr,Rcsz,yr
2.915005879553734,1,3.085329705601146,0.0,,,,161
2.918590379341397,0,,,,,,161
2.920197527703982,1,3.1365642167074554,1.0,0.0,,,161
2.9205233951978644,1,2.9403740527116944,0.0,,,,161
2.921888655219439,0,,,,,,161
2.922458466124767,0,,,,,,161
2.9225157212463264,1,3.0516103416766622,1.0,1.0,1.0,2.429423161000754,161
2.9225915956553585,0,,,,,,161
2.9231042478242215,1,3.0260199463466133,1.0,0.0,,,161
2.923316002993903,1,3.007441918787665,0.0,,,,161
2.9240240868158365,1,2.871112468327599,1.0,0.0,,,161
2.9257107175382084,1,3.015954026684391,1.0,1.0,1.0,2.3794606817006114,161
2.9261075292534375,0,,,,,,161
2.9273679556334953,1,3.0322340172745266,1.0,1.0,1.0,2.400505815664168,161
2.9278189202041083,1,3.0858954912817462,0.0,,,,161
2.927997009169136,1,2.942271588300361,0.0,,,,161
2.928809575200424,1,2.978765953694273,1.0,0.0,,,161
2.9298455310927016,1,3.0936307743494944,1.0,1.0,0.0,,161
2.9301142175835944,1,3.0662510129322467,1.0,1.0,1.0,2.457804002692989,161
2.930436110295906,1,3.104656328823778,0.0,,,,161
2.9323906145889427,1,2.92713928298192,0.0,,,,161
2.933015179636264,1,3.1251595758706694,1.0,0.0,,,161
2.933048099817613,0,,,,,,161
2.9339554312393306,1,3.0987284878395425,1.0,1.0,1.0,2.5851732436357446,161
2.934493410803146,1,2.9461484240079145,1.0,1.0,1.0,2.3389341244675466,161
2.9363432339059314,1,3.0041660687794147,1.0,1.0,1.0,2.487489155196232,161
2.9376534592105776,0,,,,,,161
2.939283458202947,1,3.025751338828085,1.0,1.0,1.0,2.478337139754018,161
2.9408860574708093,0,,,,,,161
2.9433787995851497,0,,,,,,161
2.944143342177751,1,3.0841844318745486,1.0,0.0,,,161
2.946905838326499,1,3.145438643045054,0.0,,,,161
2.9479592123881786,1,3.0726334611255943,0.0,,,,161
2.951037356999333,1,2.975124681095255,1.0,0.0,,,161
2.951360343589069,1,3.1255289777346356,1.0,1.0,1.0,2.6954006441093985,161
2.9529938751020897,1,3.0936888687872517,1.0,0.0,,,161
2.9532536688414326,1,3.0375980652193872,0.0,,,,161
2.9535934645904907,1,3.1246021164552116,0.0,,,,161
2.9551465186452477,1,2.9944246816141753,0.0,,,,161
2.9584090461234966,1,3.0793686407401304,1.0,1.0,1.0,2.296155097034983,161
2.964027483698747,1,2.9816818289443727,1.0,1.0,1.0,2.5760856147198647,161
2.965276073276441,1,2.8753313816138566,1.0,0.0,,,161
2.9655672804771798,1,2.9828463314895544,0.0,,,,161
2.9661440194645916,0,,,,,,161
2.9691636019597603,1,3.051721498316314,0.0,,,,161
2.970505541245985,1,3.0790734938845707,1.0,1.0,1.0,2.4796525930901807,161
2.970638418936456,1,3.0677329506241944,0.0,,,,161
2.972160461908714,0,,,,,,161
2.9724960267367333,0,,,,,,161
2.973413348474816,1,3.190858142452033,0.0,,,,161
2.9742464904544637,1,3.0110611661001556,1.0,0.0,,,161
2.9749022219995176,1,3.08958215256205,1.0,0.0,,,161
2.9770935378425922,1,3.212131392380374,1.0,0.0,,,161
2.9775919124362087,1,2.9894626689430948,0.0,,,,161
2.9783780144069256,1,2.9880428405256327,0.0,,,,161
2.9794695824319373,1,3.0032786164743137,1.0,1.0,0.0,,161
2.981098200130602,0,,,,,,161
2.9814220738964434,1,3.072962541494328,0.0,,,,161
2.982460482474317,1,3.082227823052253,0.0,,,,161
2.982746398324453,1,3.1513901707112892,0.0,,,,161
2.9839900066928413,1,3.12486800511129,0.0,,,,161
2.984044686234815,1,3.0392453802947252,0.0,,,,161
2.9845522087350083,1,3.261238568914499,1.0,1.0,1.0,2.116608129069318,161
2.985820286972312,1,3.1937753863362266,1.0,1.0,1.0,2.2168439884563496,161
2.9878131657848264,1,3.0747848890987357,0.0,,,,161
2.988514542261514,1,3.0402014874581598,0.0,,,,161
2.991130536991408,1,2.985616757004691,1.0,0.0,,,161
2.991675207513996,1,3.0111755863310465,1.0,1.0,0.0,,161
2.9920581778900477,1,3.1266016873553277,0.0,,,,161
2.9933232943329804,1,3.0423022836103404,1.0,0.0,,,161
2.993671904833748,1,3.0171486792882045,0.0,,,,161
2.9937464360256056,0,,,,,,161
2.994188297647422,1,3.210265004884931,1.0,0.0,,,161
2.9944789215852587,1,3.096303569632471,1.0,1.0,1.0,2.615610195773962,161
2.9950714953228763,1,3.022306313978395,0.0,,,,161
2.9962738389125247,1,2.9517063962092798,0.0,,,,161
2.997516992332551,1,3.1589827872103684,0.0,,,,161
2.997752330654777,1,3.0617994249905354,1.0,1.0,1.0,2.4026602039286065,161
2.9986412768854773,1,3.155922653834602,0.0,,,,161
2.9991912792758555,1,3.149320265797858,1.0,0.0,,,161
2.999618038977889,1,3.131009459502048,1.0,0.0,,,161
3.000238717231457,1,3.0489815805687077,1.0,0.0,,,161
3.0003489498787617,1,2.973689909440941,1.0,1.0,1.0,2.5727816245668933,161
3.000694863650465,1,3.0537283720629724,1.0,0.0,,,161
3.000846225337749,1,2.917106558498691,1.0,0.0,,,161
3.0010866955657387,1,3.100190062004126,1.0,0.0,,,161
3.001290377180863,1,3.1374767126783967,1.0,1.0,1.0,2.770754595912894,161
3.001737580951897,1,3.1244532401474356,0.0,,,,161
3.001748032159885,1,3.1827438933239076,0.0,,,,161
3.0021134369701126,1,3.0688843659359604,1.0,0.0,,,161
3.0022149768918625,1,2.987907872022253,1.0,0.0,,,161
3.003204173607964,1,3.0162688168127008,0.0,,,,161
3.0034437828209946,1,3.0480885578357326,1.0,0.0,,,161
3.00477777995473,1,3.030518642464328,1.0,1.0,1.0,2.7716889153845545,161
3.007163681859596,1,3.101831227924061,1.0,0.0,,,161
3.007426322263201,1,3.0899735148957026,1.0,1.0,1.0,2.676372692201429,161
3.008171417509373,1,3.155307537047306,1.0,0.0,,,161
3.0112637702119938,1,3.14386735215885,1.0,1.0,1.0,2.577579618847484,161
3.0112683798234023,0,,,,,,161
3.012424510972559,1,3.234426626384777,1.0,1.0,1.0,2.581255210369154,161
3.0130231527262588,0,,,,,,161
3.0130956465953025,1,2.986479972827431,1.0,1.0,1.0,2.3349856252352508,161
3.013095943157812,1,3.1629632112449557,1.0,1.0,1.0,2.514563671492884,161
3.0134890407644517,1,3.266197034305901,1.0,0.0,,,161
3.0153916354005017,1,3.0429182908381374,1.0,1.0,1.0,2.7012068635341477,161
3.017863287510834,0,,,,,,161
3.019814188617343,1,3.1535698644358354,0.0,,,,161
3.022606480384108,1,3.17861538039397,0.0,,,,161
3.0231586174213407,1,3.0715782891125536,1.0,1.0,1.0,2.733088412338503,161
3.024801471282816,1,3.0863593851599482,1.0,1.0,1.0,2.4038991615665792,161
3.024986016124989,1,3.0816009285469423,0.0,,,,161
3.0260986370752962,1,3.2294689464207242,1.0,0.0,,,161
3.0264278622925014,1,2.946943380548418,1.0,0.0,,,161
3.0265218785589925,1,3.168462749226524,1.0,0.0,,,161
3.0265358818667196,0,,,,,,161
3.026737408954456,0,,,,,,161
3.0286490915618294,1,3.259153447931924,1.0,1.0,1.0,2.674142379142191,161
3.028715081269499,0,,,,,,161
3.028762011586856,0,,,,,,161
3.0314958541889747,1,3.115192967153989,1.0,0.0,,,161
3.0324021998672146,1,3.178175053748352,0.0,,,,161
3.0329148514079876,1,3.0712873967586827,1.0,1.0,0.0,,161
3.0337727923336635,1,3.143593826835139,1.0,1.0,0.0,,161
3.0342856916763448,0,,,,,,161
3.0350893798334733,1,3.1617453765848342,1.0,1.0,1.0,2.655467506146423,161
3.035093730860587,1,3.0991354624179106,1.0,0.0,,,161
3.0364591853144614,1,3.04301291988384,0.0,,,,161
3.0371543744416716,1,2.9661216446901224,0.0,,,,161
3.0378916887675476,1,3.0344575515389804,1.0,0.0,,,161
3.0379197015331276,1,3.0609912293685015,1.0,1.0,1.0,2.806349617463915,161
3.0392028782755554,1,3.029028333975301,0.0,,,,161
3.0399584398179256,1,2.9276837388126915,1.0,0.0,,,161
3.040538436473598,1,3.087822519668461,1.0,0.0,,,161
3.0409776237086925,1,3.002785758928241,1.0,1.0,1.0,2.4248227422804365,161
3.0410135445541564,1,3.097281879882681,1.0,0.0,,,161
3.0413012616392985,1,3.2100780184576267,1.0,0.0,,,161
3.0414290619163737,1,3.153081649084708,0.0,,,,161
3.04193952475458,1,3.2067902229108936,0.0,,,,161
3.042807478132734,1,3.001923971470222,0.0,,,,161
3.043160881454288,0,,,,,,161
3.043416273194669,1,3.0705028744740135,1.0,0.0,,,161
3.0441294190438852,1,3.113415561416124,1.0,0.0,,,161
3.045829311115262,1,3.113343104156076,1.0,0.0,,,161
3.047146526000126,1,3.0772258506366987,1.0,1.0,1.0,2.3488351500678606,161
3.048063386996611,1,3.0890928962987587,1.0,0.0,,,161
3.0484112368810004,1,3.150631289916362,1.0,0.0,,,161
3.0484706816407825,1,3.1025918470856513,1.0,1.0,0.0,,161
3.0487730121609147,1,3.0320576162437156,1.0,1.0,1.0,2.31043004770597,161
3.048789665470209,0,,,,,,161
3.0488026314726207,1,3.1228117199779395,1.0,0.0,,,161
3.0489745542263162,1,3.1298079057749284,1.0,1.0,1.0,2.615612220561038,161
3.04904363523803,1,3.166078956704094,1.0,0.0,,,161
3.049572230145798,1,3.0859442043135505,1.0,1.0,1.0,2.34459336426946,161
3.050005783654293,0,,,,,,161
3.0506920656885215,1,3.235297556093141,1.0,0.0,,,161
3.050803649243406,1,3.1329507087564537,0.0,,,,161
3.05167462323827,1,3.0424470497543163,0.0,,,,161
3.0517911076869426,1,2.995345344159093,1.0,1.0,1.0,2.618021232349008,161
3.0526882626447964,1,3.3210218761094286,1.0,1.0,1.0,2.491497269204773,161
3.053299811438999,0,,,,,,161
3.0537726913411847,1,2.9798875489647156,0.0,,,,161
3.0542602887463186,1,3.2606677212626596,1.0,0.0,,,161
3.054812047554655,1,2.970168913675407,1.0,0.0,,,161
3.056423009727522,0,,,,,,161
3.057002672962799,1,3.1708485249027647,1.0,1.0,1.0,2.53612479365385,161
3.0574706504729896,1,3.1057993520650307,0.0,,,,161
3.057812968628765,1,3.102337666041144,0.0,,,,161
3.057924449450465,1,3.1865182088934922,1.0,0.0,,,161
3.058000247916791,0,,,,,,161
3.0585496157802905,1,3.15340075404904,1.0,1.0,1.0,2.396103956842199,161
3.0585802546723295,1,3.0203233544547294,0.0,,,,161
3.0586402568340074,1,3.2962762411333792,1.0,0.0,,,161
3.0598819038142597,1,3.1318468956439616,0.0,,,,161
3.0599760119283377,1,3.1179195086024665,0.0,,,,161
3.060669495087456,1,3.1537655009307257,0.0,,,,161
3.0619000668355323,1,3.0950894806801426,1.0,1.0,1.0,2.582612201767936,161
3.0627983800906757,1,3.0375997500470673,1.0,1.0,1.0,2.481775185533763,161
3.0629641020525478,0,,,,,,161
3.0641250179461155,1,3.2235983611490813,1.0,1.0,0.0,,161
3.0645198876397193,1,3.0041097477351437,1.0,1.0,1.0,2.768496051956483,161
3.0651939964486163,1,3.118697966084532,1.0,0.0,,,161
3.0662819043543923,0,,,,,,161
3.0663974323849,1,3.1707560796756327,1.0,0.0,,,161
3.0666947717974367,0,,,,,,161
3.066699015659469,1,3.1877149446452693,0.0,,,,161
3.0671868116435417,1,2.9559901800806268,1.0,1.0,1.0,2.3778644413194314,161
3.0674705136284994,0,,,,,,161
3.0680469066751606,0,,,,,,161
3.0692232529938184,0,,,,,,161
3.0694633190873244,1,3.1526133608632168,1.0,0.0,,,161
3.0706648802508374,1,3.131198913872664,1.0,0.0,,,161
